Store,Dept,Date,Weekly_Sales,Size,Type_A,Type_B,Type_C,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
1,20,10/21/2011,2638.07,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,20,10/28/2011,3180.74,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,20,11/4/2011,3180.12,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,20,11/11/2011,3114.01,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,20,11/18/2011,2690.25,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,20,11/25/2011,5425,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,20,12/2/2011,3117.17,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,20,12/9/2011,2944.45,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,20,12/16/2011,3619.16,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,20,12/23/2011,5524.27,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,20,12/30/2011,4009.01,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,20,1/6/2012,3246.33,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,20,1/13/2012,4485.95,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,20,1/20/2012,3937.59,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,20,1/27/2012,3364.8,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,20,2/3/2012,4206.91,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,20,2/10/2012,6051.57,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,20,2/17/2012,5569.54,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,20,2/24/2012,4455.36,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,20,3/2/2012,5446.7,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,20,3/9/2012,7272.2,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,20,3/16/2012,5040.41,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,20,3/23/2012,3909.02,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,20,3/30/2012,5264.6,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,20,4/6/2012,3868.02,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,20,4/13/2012,3449.45,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,20,4/20/2012,4246.85,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,20,4/27/2012,4844.73,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,20,5/4/2012,4647.31,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,20,5/11/2012,4418.12,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,20,5/18/2012,5296.28,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,20,5/25/2012,4614.33,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,20,6/1/2012,4353.92,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,20,6/8/2012,4943.11,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,20,6/15/2012,3948.1,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,20,6/22/2012,5218.84,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,20,6/29/2012,4847.43,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,20,7/6/2012,5485.86,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,20,7/13/2012,3737.06,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,20,7/20/2012,4831.71,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,20,7/27/2012,3810.16,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,20,8/3/2012,4708.44,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,20,8/10/2012,4534.37,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,20,8/17/2012,3980.4,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,20,8/24/2012,3452.67,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,20,8/31/2012,4602.26,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,20,9/7/2012,4342.34,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,20,9/14/2012,3548.56,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,20,9/21/2012,3532.28,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,20,9/28/2012,3200.54,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,20,10/5/2012,4184.73,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,20,10/12/2012,3126.49,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,20,10/19/2012,3640.07,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,20,10/26/2012,2680.53,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,21,2/5/2010,8907.63,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,21,2/12/2010,8735.83,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,21,2/19/2010,8949.67,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,21,2/26/2010,8592.42,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,21,3/5/2010,8275.44,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,21,3/12/2010,7785.3,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,21,3/19/2010,7829.35,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,21,3/26/2010,7121.77,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,21,4/2/2010,8432.73,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,21,4/9/2010,8152.57,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,21,4/16/2010,6907.06,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,21,4/23/2010,7127.27,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,21,4/30/2010,7665.23,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,21,5/7/2010,8356.06,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,21,5/14/2010,7905.15,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,21,5/21/2010,7369.84,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,21,5/28/2010,8570.69,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,21,6/4/2010,8326.97,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,21,6/11/2010,7516.34,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,21,6/18/2010,8742.63,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,21,6/25/2010,8143.9,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,21,7/2/2010,8662.48,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,21,7/9/2010,8739.92,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,21,7/16/2010,8403.67,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,21,7/23/2010,7070.09,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,21,7/30/2010,7305.13,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,21,8/6/2010,7573.36,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,21,8/13/2010,7662.31,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,21,8/20/2010,6712.09,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,21,8/27/2010,7281.05,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,21,9/3/2010,8664.27,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,21,9/10/2010,7966.59,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,21,9/17/2010,7477.6,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,21,9/24/2010,6974.13,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,21,10/1/2010,7880.07,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,21,10/8/2010,7632.01,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,21,10/15/2010,7578.99,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,21,10/22/2010,7225.88,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,21,10/29/2010,7266.9,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,21,11/5/2010,7608.28,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,21,11/12/2010,7969.61,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,21,11/19/2010,7394.27,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,21,11/26/2010,9093.19,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,21,12/3/2010,8844.39,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,21,12/10/2010,9160.14,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,21,12/17/2010,10135.43,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,21,12/24/2010,12446.93,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,21,12/31/2010,6349.45,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,21,1/7/2011,7716.16,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,21,1/14/2011,6359.4,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,21,1/21/2011,6480.25,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,21,1/28/2011,7217.54,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,21,2/4/2011,7331.93,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,21,2/11/2011,8058.65,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,21,2/18/2011,8478.51,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,21,2/25/2011,7274.81,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,21,3/4/2011,8488.15,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,21,3/11/2011,7731.5,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,21,3/18/2011,7263.97,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,21,3/25/2011,6303.72,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,21,4/1/2011,7161.88,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,21,4/8/2011,7486.59,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,21,4/15/2011,7167.39,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,21,4/22/2011,7503.26,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,21,4/29/2011,7443.54,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,21,5/6/2011,8099.62,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,21,5/13/2011,7135.34,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,21,5/20/2011,5898.29,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,21,5/27/2011,6857.5,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,21,6/3/2011,7490.16,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,21,6/10/2011,7100.54,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,21,6/17/2011,6261.02,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,21,6/24/2011,7662.72,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,21,7/1/2011,6546.71,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,21,7/8/2011,6943.22,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,21,7/15/2011,7118.71,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,21,7/22/2011,7550.92,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,21,7/29/2011,7825.99,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,21,8/5/2011,8404.28,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,21,8/12/2011,7662.32,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,21,8/19/2011,7619.8,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,21,8/26/2011,7739.79,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,21,9/2/2011,8384.67,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,21,9/9/2011,8021.04,151315,1,0,0,76,3.546,215.861056,7.962,1
1,21,9/16/2011,8792.26,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,21,9/23/2011,7764.04,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,21,9/30/2011,8104,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,21,10/7/2011,9020.44,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,21,10/14/2011,7774.11,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,21,10/21/2011,8113.95,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,21,10/28/2011,8346.1,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,21,11/4/2011,8784.77,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,21,11/11/2011,8742.41,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,21,11/18/2011,7820.46,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,21,11/25/2011,10158.02,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,21,12/2/2011,7854.17,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,21,12/9/2011,9686.83,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,21,12/16/2011,10855.44,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,21,12/23/2011,13551.98,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,21,12/30/2011,7329.41,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,21,1/6/2012,7154.5,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,21,1/13/2012,7090.86,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,21,1/20/2012,7062.96,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,21,1/27/2012,6843.13,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,21,2/3/2012,8168.45,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,21,2/10/2012,8467.27,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,21,2/17/2012,9065.08,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,21,2/24/2012,8042.3,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,21,3/2/2012,9722.09,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,21,3/9/2012,7309.95,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,21,3/16/2012,8184.24,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,21,3/23/2012,7602.33,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,21,3/30/2012,8410.81,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
1,21,4/6/2012,10083.36,151315,1,0,0,70.43,3.891,221.4356112,7.143,0
1,21,4/13/2012,7223.96,151315,1,0,0,69.07,3.891,221.5102105,7.143,0
1,21,4/20/2012,6508.01,151315,1,0,0,66.76,3.877,221.5640737,7.143,0
1,21,4/27/2012,7561.57,151315,1,0,0,67.23,3.814,221.6179368,7.143,0
1,21,5/4/2012,7873.18,151315,1,0,0,75.55,3.749,221.6718,7.143,0
1,21,5/11/2012,7120.67,151315,1,0,0,73.77,3.688,221.7256632,7.143,0
1,21,5/18/2012,7124.99,151315,1,0,0,70.33,3.63,221.742674,7.143,0
1,21,5/25/2012,6872.63,151315,1,0,0,77.22,3.561,221.744944,7.143,0
1,21,6/1/2012,7206.04,151315,1,0,0,77.95,3.501,221.7472139,7.143,0
1,21,6/8/2012,7373.09,151315,1,0,0,78.3,3.452,221.7494839,7.143,0
1,21,6/15/2012,7345.49,151315,1,0,0,79.35,3.393,221.7626421,7.143,0
1,21,6/22/2012,7768.11,151315,1,0,0,78.39,3.346,221.8030211,7.143,0
1,21,6/29/2012,6490.2,151315,1,0,0,84.88,3.286,221.8434,7.143,0
1,21,7/6/2012,7500.71,151315,1,0,0,81.57,3.227,221.8837789,6.908,0
1,21,7/13/2012,6717.31,151315,1,0,0,77.12,3.256,221.9241579,6.908,0
1,21,7/20/2012,6321.9,151315,1,0,0,80.42,3.311,221.9327267,6.908,0
1,21,7/27/2012,6371.95,151315,1,0,0,82.66,3.407,221.9412954,6.908,0
1,21,8/3/2012,6393.77,151315,1,0,0,86.11,3.417,221.9498642,6.908,0
1,21,8/10/2012,6752.85,151315,1,0,0,85.05,3.494,221.9584329,6.908,0
1,21,8/17/2012,6182.36,151315,1,0,0,84.85,3.571,222.0384109,6.908,0
1,21,8/24/2012,6965.28,151315,1,0,0,77.66,3.62,222.1719457,6.908,0
1,21,8/31/2012,7031.77,151315,1,0,0,80.49,3.638,222.3054805,6.908,0
1,21,9/7/2012,8258.47,151315,1,0,0,83.96,3.73,222.4390153,6.908,1
1,21,9/14/2012,8013.36,151315,1,0,0,74.97,3.717,222.5820193,6.908,0
1,21,9/21/2012,7085.79,151315,1,0,0,69.87,3.721,222.7818386,6.908,0
1,21,9/28/2012,7737.13,151315,1,0,0,76.08,3.666,222.9816579,6.908,0
1,21,10/5/2012,7790.01,151315,1,0,0,68.55,3.617,223.1814772,6.573,0
1,21,10/12/2012,7020.8,151315,1,0,0,62.99,3.601,223.3812965,6.573,0
1,21,10/19/2012,7614.71,151315,1,0,0,67.97,3.594,223.4257233,6.573,0
1,21,10/26/2012,8194.63,151315,1,0,0,69.16,3.506,223.4442513,6.573,0
1,22,2/5/2010,13623.98,151315,1,0,0,42.31,2.572,211.0963582,8.106,0
1,22,2/12/2010,14807.95,151315,1,0,0,38.51,2.548,211.2421698,8.106,1
1,22,2/19/2010,12290.16,151315,1,0,0,39.93,2.514,211.2891429,8.106,0
1,22,2/26/2010,9295.78,151315,1,0,0,46.63,2.561,211.3196429,8.106,0
1,22,3/5/2010,8219.49,151315,1,0,0,46.5,2.625,211.3501429,8.106,0
1,22,3/12/2010,10372.48,151315,1,0,0,57.79,2.667,211.3806429,8.106,0
1,22,3/19/2010,9338.09,151315,1,0,0,54.58,2.72,211.215635,8.106,0
1,22,3/26/2010,7464.39,151315,1,0,0,51.45,2.732,211.0180424,8.106,0
1,22,4/2/2010,7589.35,151315,1,0,0,62.27,2.719,210.8204499,7.808,0
1,22,4/9/2010,7407.71,151315,1,0,0,65.86,2.77,210.6228574,7.808,0
1,22,4/16/2010,6788.1,151315,1,0,0,66.32,2.808,210.4887,7.808,0
1,22,4/23/2010,5816.92,151315,1,0,0,64.84,2.795,210.4391228,7.808,0
1,22,4/30/2010,5271.14,151315,1,0,0,67.41,2.78,210.3895456,7.808,0
1,22,5/7/2010,7175.17,151315,1,0,0,72.55,2.835,210.3399684,7.808,0
1,22,5/14/2010,6772.41,151315,1,0,0,74.78,2.854,210.3374261,7.808,0
1,22,5/21/2010,5133.32,151315,1,0,0,76.44,2.826,210.6170934,7.808,0
1,22,5/28/2010,5729.72,151315,1,0,0,80.44,2.759,210.8967606,7.808,0
1,22,6/4/2010,7708.71,151315,1,0,0,80.69,2.705,211.1764278,7.808,0
1,22,6/11/2010,5877.06,151315,1,0,0,80.43,2.668,211.4560951,7.808,0
1,22,6/18/2010,6213.93,151315,1,0,0,84.11,2.637,211.4537719,7.808,0
1,22,6/25/2010,6058.56,151315,1,0,0,84.34,2.653,211.3386526,7.808,0
1,22,7/2/2010,6785.55,151315,1,0,0,80.91,2.669,211.2235333,7.787,0
1,22,7/9/2010,6256.11,151315,1,0,0,80.48,2.642,211.108414,7.787,0
1,22,7/16/2010,7016.9,151315,1,0,0,83.15,2.623,211.1003854,7.787,0
1,22,7/23/2010,5560.44,151315,1,0,0,83.36,2.608,211.2351443,7.787,0
1,22,7/30/2010,7201.71,151315,1,0,0,81.84,2.64,211.3699032,7.787,0
1,22,8/6/2010,7703.29,151315,1,0,0,87.16,2.627,211.5046621,7.787,0
1,22,8/13/2010,6373.79,151315,1,0,0,87,2.692,211.6394211,7.787,0
1,22,8/20/2010,8988.52,151315,1,0,0,86.65,2.664,211.6033633,7.787,0
1,22,8/27/2010,7620.68,151315,1,0,0,85.22,2.619,211.5673056,7.787,0
1,22,9/3/2010,7244.16,151315,1,0,0,81.21,2.577,211.5312479,7.787,0
1,22,9/10/2010,8800.21,151315,1,0,0,78.69,2.565,211.4951902,7.787,1
1,22,9/17/2010,7434,151315,1,0,0,82.11,2.582,211.5224596,7.787,0
1,22,9/24/2010,8387.18,151315,1,0,0,80.94,2.624,211.5972246,7.787,0
1,22,10/1/2010,8353.58,151315,1,0,0,71.89,2.603,211.6719895,7.838,0
1,22,10/8/2010,8086.24,151315,1,0,0,63.93,2.633,211.7467544,7.838,0
1,22,10/15/2010,7348.71,151315,1,0,0,67.18,2.72,211.8137436,7.838,0
1,22,10/22/2010,7117.18,151315,1,0,0,69.86,2.725,211.8612937,7.838,0
1,22,10/29/2010,5414.52,151315,1,0,0,69.64,2.716,211.9088438,7.838,0
1,22,11/5/2010,8085.19,151315,1,0,0,58.74,2.689,211.9563939,7.838,0
1,22,11/12/2010,7336.21,151315,1,0,0,59.61,2.728,212.003944,7.838,0
1,22,11/19/2010,7723.69,151315,1,0,0,51.41,2.771,211.8896737,7.838,0
1,22,11/26/2010,15769.67,151315,1,0,0,64.52,2.735,211.7484333,7.838,1
1,22,12/3/2010,9384.42,151315,1,0,0,49.27,2.708,211.607193,7.838,0
1,22,12/10/2010,12258.11,151315,1,0,0,46.33,2.843,211.4659526,7.838,0
1,22,12/17/2010,13589.23,151315,1,0,0,49.84,2.869,211.4053124,7.838,0
1,22,12/24/2010,19256.51,151315,1,0,0,52.33,2.886,211.4051222,7.838,0
1,22,12/31/2010,11551.12,151315,1,0,0,48.43,2.943,211.4049321,7.838,1
1,22,1/7/2011,7742.97,151315,1,0,0,48.27,2.976,211.4047419,7.742,0
1,22,1/14/2011,8329.06,151315,1,0,0,35.4,2.983,211.4574109,7.742,0
1,22,1/21/2011,6025.52,151315,1,0,0,44.04,3.016,211.8272343,7.742,0
1,22,1/28/2011,7536.69,151315,1,0,0,43.83,3.01,212.1970577,7.742,0
1,22,2/4/2011,12670.48,151315,1,0,0,42.27,2.989,212.5668812,7.742,0
1,22,2/11/2011,10871.95,151315,1,0,0,36.39,3.022,212.9367046,7.742,1
1,22,2/18/2011,13106.62,151315,1,0,0,57.36,3.045,213.2478853,7.742,0
1,22,2/25/2011,9172.57,151315,1,0,0,62.9,3.065,213.535609,7.742,0
1,22,3/4/2011,11331.35,151315,1,0,0,59.58,3.288,213.8233327,7.742,0
1,22,3/11/2011,9212.41,151315,1,0,0,53.56,3.459,214.1110564,7.742,0
1,22,3/18/2011,8456.15,151315,1,0,0,62.76,3.488,214.3627114,7.742,0
1,22,3/25/2011,8375.58,151315,1,0,0,69.97,3.473,214.5999389,7.742,0
1,22,4/1/2011,7319.02,151315,1,0,0,59.17,3.524,214.8371664,7.682,0
1,22,4/8/2011,6478.82,151315,1,0,0,67.84,3.622,215.0743939,7.682,0
1,22,4/15/2011,7416.29,151315,1,0,0,71.27,3.743,215.2918561,7.682,0
1,22,4/22/2011,6458.74,151315,1,0,0,72.99,3.807,215.4599053,7.682,0
1,22,4/29/2011,5759.63,151315,1,0,0,72.03,3.81,215.6279544,7.682,0
1,22,5/6/2011,7019.7,151315,1,0,0,64.61,3.906,215.7960035,7.682,0
1,22,5/13/2011,5839.53,151315,1,0,0,75.64,3.899,215.9640526,7.682,0
1,22,5/20/2011,5595.39,151315,1,0,0,67.63,3.907,215.7339202,7.682,0
1,22,5/27/2011,6510.11,151315,1,0,0,77.72,3.786,215.5037878,7.682,0
1,22,6/3/2011,6345.16,151315,1,0,0,83,3.699,215.2736553,7.682,0
1,22,6/10/2011,5776.12,151315,1,0,0,83.13,3.648,215.0435229,7.682,0
1,22,6/17/2011,7918.89,151315,1,0,0,86.41,3.637,214.9980596,7.682,0
1,22,6/24/2011,5829.38,151315,1,0,0,83.58,3.594,215.0910982,7.682,0
1,22,7/1/2011,6407.25,151315,1,0,0,85.55,3.524,215.1841368,7.962,0
1,22,7/8/2011,6244.32,151315,1,0,0,85.83,3.48,215.2771754,7.962,0
1,22,7/15/2011,5623.44,151315,1,0,0,88.54,3.575,215.3611087,7.962,0
1,22,7/22/2011,6115.76,151315,1,0,0,85.77,3.651,215.4222784,7.962,0
1,22,7/29/2011,7517.85,151315,1,0,0,86.83,3.682,215.4834482,7.962,0
1,22,8/5/2011,7073.87,151315,1,0,0,91.65,3.684,215.544618,7.962,0
1,22,8/12/2011,8233.21,151315,1,0,0,90.76,3.638,215.6057878,7.962,0
1,22,8/19/2011,6672.27,151315,1,0,0,89.94,3.554,215.6693107,7.962,0
1,22,8/26/2011,8073.21,151315,1,0,0,87.96,3.523,215.7332258,7.962,0
1,22,9/2/2011,7166.39,151315,1,0,0,87.83,3.533,215.7971409,7.962,0
1,22,9/9/2011,9716.37,151315,1,0,0,76,3.546,215.861056,7.962,1
1,22,9/16/2011,7526.42,151315,1,0,0,79.94,3.526,216.0410526,7.962,0
1,22,9/23/2011,7295.83,151315,1,0,0,75.8,3.467,216.3758246,7.962,0
1,22,9/30/2011,5153.35,151315,1,0,0,79.69,3.355,216.7105965,7.962,0
1,22,10/7/2011,7980.63,151315,1,0,0,69.31,3.285,217.0453684,7.866,0
1,22,10/14/2011,7688.46,151315,1,0,0,71.74,3.274,217.3552733,7.866,0
1,22,10/21/2011,7727.26,151315,1,0,0,63.71,3.353,217.5159762,7.866,0
1,22,10/28/2011,6866.34,151315,1,0,0,66.57,3.372,217.6766791,7.866,0
1,22,11/4/2011,8835.52,151315,1,0,0,54.98,3.332,217.837382,7.866,0
1,22,11/11/2011,6596.53,151315,1,0,0,59.11,3.297,217.9980849,7.866,0
1,22,11/18/2011,7206.64,151315,1,0,0,62.25,3.308,218.2205088,7.866,0
1,22,11/25/2011,20555.07,151315,1,0,0,60.14,3.236,218.4676211,7.866,1
1,22,12/2/2011,7882.59,151315,1,0,0,48.91,3.172,218.7147333,7.866,0
1,22,12/9/2011,10035.25,151315,1,0,0,43.93,3.158,218.9618456,7.866,0
1,22,12/16/2011,9596.7,151315,1,0,0,51.63,3.159,219.1794533,7.866,0
1,22,12/23/2011,16590.12,151315,1,0,0,47.96,3.112,219.3577216,7.866,0
1,22,12/30/2011,10671.89,151315,1,0,0,44.55,3.129,219.5359898,7.866,1
1,22,1/6/2012,8998.71,151315,1,0,0,49.01,3.157,219.7142581,7.348,0
1,22,1/13/2012,8429.49,151315,1,0,0,48.53,3.261,219.8925263,7.348,0
1,22,1/20/2012,6176.87,151315,1,0,0,54.11,3.268,219.9856893,7.348,0
1,22,1/27/2012,5593.64,151315,1,0,0,54.26,3.29,220.0788523,7.348,0
1,22,2/3/2012,9723.63,151315,1,0,0,56.55,3.36,220.1720153,7.348,0
1,22,2/10/2012,11817.34,151315,1,0,0,48.02,3.409,220.2651783,7.348,1
1,22,2/17/2012,10815.19,151315,1,0,0,45.32,3.51,220.4257586,7.348,0
1,22,2/24/2012,8625.07,151315,1,0,0,57.25,3.555,220.636902,7.348,0
1,22,3/2/2012,11402.9,151315,1,0,0,60.96,3.63,220.8480454,7.348,0
1,22,3/9/2012,11076.38,151315,1,0,0,58.76,3.669,221.0591887,7.348,0
1,22,3/16/2012,7827.86,151315,1,0,0,64.74,3.734,221.2118132,7.348,0
1,22,3/23/2012,6592.15,151315,1,0,0,65.93,3.787,221.2864126,7.348,0
1,22,3/30/2012,8538.98,151315,1,0,0,67.61,3.845,221.3610119,7.348,0
